121.04,30.7,12.9730634689331,5
121.04,30.705,11.3177175521851,5
121.04,30.709999999999997,7.65061950683594,4
121.04,30.714999999999996,2.0574905872345,6
121.04,30.719999999999995,2.03998494148254,4
121.04,30.724999999999994,1.87247717380524,4
121.04,30.729999999999993,1.78357338905334,7
121.04,30.734999999999992,1.8753490447998,5
121.04,30.73999999999999,2.04844808578491,4
121.04,30.74499999999999,1.43704462051392,5
121.04,30.74999999999999,1.47276258468628,4
121.04,30.75499999999999,1.9697573184967,5
121.04,30.759999999999987,2.0008909702301,6
121.04,30.764999999999986,5.06194639205933,6
121.04,30.769999999999985,3.95882844924927,6
121.04,30.774999999999984,3.34182167053223,6
121.04,30.779999999999983,2.55894541740417,5
121.04,30.784999999999982,1.15754687786102,4
121.04,30.78999999999998,0.915231585502625,5
121.04,30.79499999999998,0.951529145240784,5
121.04,30.79999999999998,1.05088317394257,5
121.04,30.80499999999998,1.12104511260986,5
121.04,30.809999999999977,1.05848050117493,6
121.04,30.814999999999976,1.74608778953552,6
121.04,30.819999999999975,1.94526410102844,5
121.04,30.824999999999974,1.18222260475159,7
121.04,30.829999999999973,2.09668302536011,4
121.04,30.834999999999972,2.14480662345886,5
121.04,30.83999999999997,1.29100060462952,5
121.04,30.84499999999997,1.44993114471436,5
121.04,30.84999999999997,1.48082518577576,7
121.04,30.85499999999997,2.4649076461792,6
121.04,30.859999999999967,4.28376865386963,4
121.04,30.864999999999966,5.5749192237854,6
121.04,30.869999999999965,5.81938886642456,4
121.04,30.874999999999964,4.82568597793579,3
121.04,30.879999999999963,8.68890762329102,5
121.04,30.884999999999962,11.2399196624756,3
121.04,30.88999999999996,16.4404945373535,4
121.04,30.89499999999996,18.7029800415039,3
121.04,30.89999999999996,14.4295606613159,5
121.04,30.90499999999996,6.36566925048828,6
121.04,30.909999999999957,2.92670059204102,2
121.04,30.914999999999956,2.41519570350647,4
121.04,30.919999999999955,2.1068549156189,2
121.04,30.924999999999954,2.04252672195435,3
121.04,30.929999999999953,4.59391641616821,5
121.04,30.934999999999952,9.15493392944336,4
121.04,30.93999999999995,2.54761743545532,3
121.04,30.94499999999995,2.18535470962524,4
121.04,30.94999999999995,2.51352095603943,4
121.04,30.95499999999995,2.39946007728577,3
121.04,30.959999999999947,2.36158108711243,4
121.04,30.964999999999946,4.90477180480957,3
121.04,30.969999999999945,10.0821266174316,6
121.04,30.974999999999944,9.24330902099609,4
121.04,30.979999999999943,5.23189496994019,4
121.04,30.984999999999942,4.41496419906616,4
121.04,30.98999999999994,4.2494010925293,1
121.04,30.99499999999994,5.46582984924316,2
121.04,30.99999999999994,7.91272640228271,4
121.04,31.00499999999994,8.04612636566162,2
121.04,31.009999999999937,11.3881645202637,6
121.04,31.014999999999936,12.3955192565918,6
121.04,31.019999999999935,5.70955848693848,5
121.04,31.024999999999934,6.52970695495605,0
121.04,31.029999999999933,5.1955451965332,5
121.04,31.034999999999932,4.23160028457642,4
121.04,31.03999999999993,3.59085965156555,1
121.04,31.04499999999993,11.8700399398804,1
121.04,31.04999999999993,12.78928565979,5
121.04,31.05499999999993,9.71958827972412,3
121.04,31.059999999999927,5.72565412521362,6
121.04,31.064999999999926,3.60971856117249,4
121.04,31.069999999999925,2.36545991897583,1
121.04,31.074999999999924,3.86602807044983,5
121.04,31.079999999999923,6.17886114120483,4
121.04,31.084999999999922,8.91947269439697,4
121.04,31.08999999999992,7.6470832824707,3
121.04,31.09499999999992,10.3491268157959,3
121.04,31.09999999999992,17.0328979492188,4
121.04,31.10499999999992,34.1246185302734,3
121.04,31.109999999999917,43.2062492370605,4
121.04,31.114999999999916,35.9590377807617,2
121.04,31.119999999999915,38.7588920593262,2
121.04,31.124999999999914,40.7556343078613,4
121.04,31.129999999999913,35.8799324035645,4
121.04,31.134999999999912,17.2121086120605,1
121.04,31.13999999999991,5.00960254669189,-2
121.04,31.14499999999991,5.25645399093628,5
121.04,31.14999999999991,6.46360063552856,4
121.04,31.15499999999991,4.46555233001709,5
121.04,31.159999999999907,4.46555233001709,5
121.04,31.164999999999907,4.85189819335938,1
121.04,31.169999999999906,4.15605592727661,6
121.04,31.174999999999905,10.3836755752563,5
121.04,31.179999999999904,11.8818511962891,6
121.04,31.184999999999903,10.2085151672363,4
121.04,31.189999999999902,11.3740749359131,6
121.04,31.1949999999999,9.48542976379395,4
121.04,31.1999999999999,8.07965755462646,3
121.04,31.2049999999999,3.79764175415039,4
121.04,31.209999999999898,3.65779972076416,4
121.04,31.214999999999897,4.13052463531494,4
121.04,31.219999999999896,7.28964996337891,3
121.04,31.224999999999895,9.54050922393799,5
121.04,31.229999999999894,22.9062652587891,4
121.04,31.234999999999893,24.3671627044678,4
121.04,31.239999999999892,28.505558013916,3
121.04,31.24499999999989,35.443115234375,5
121.04,31.24999999999989,29.0732765197754,4
121.04,31.25499999999989,24.6408615112305,2
121.04,31.259999999999888,31.6586647033691,3
121.04,31.264999999999887,18.9855995178223,3
121.04,31.269999999999886,19.8914375305176,4
121.04,31.274999999999885,14.4119901657104,4
121.04,31.279999999999884,16.7737636566162,5
121.04,31.284999999999883,19.9365940093994,4
121.04,31.289999999999882,15.7612228393555,5
121.04,31.29499999999988,9.83120346069336,3
121.04,31.29999999999988,9.73272895812988,4
121.04,31.30499999999988,24.8062839508057,2
121.04,31.309999999999878,22.9426975250244,4
121.04,31.314999999999877,36.1310844421387,4
121.04,31.319999999999876,36.5004997253418,3
121.04,31.324999999999875,19.2169666290283,4
121.04,31.329999999999874,10.2993488311768,4
121.04,31.334999999999873,9.33620643615723,4
121.04,31.339999999999872,34.7596740722656,3
121.04,31.34499999999987,24.3531188964844,2
121.04,31.34999999999987,29.3565578460693,4
121.04,31.35499999999987,32.4535903930664,3
121.04,31.359999999999868,33.744213104248,3
121.04,31.364999999999867,26.6780452728271,3
121.04,31.369999999999866,22.05690574646,4
121.04,31.374999999999865,18.3371047973633,2
121.04,31.379999999999864,16.4844188690186,1
121.04,31.384999999999863,30.7117805480957,3
121.04,31.389999999999862,31.1366062164307,3
121.04,31.39499999999986,17.3915367126465,3
121.04,31.39999999999986,13.6082334518433,3
121.04,31.40499999999986,16.6716346740723,2
121.04,31.409999999999858,15.8991479873657,3
121.04,31.414999999999857,17.0939960479736,2
121.04,31.419999999999856,23.9521236419678,3
121.04,31.424999999999855,13.3459014892578,2
121.04,31.429999999999854,10.7425651550293,1
121.04,31.434999999999853,7.23818731307983,3
121.04,31.439999999999852,9.86325168609619,4
121.04,31.44499999999985,5.23850154876709,3
121.04,31.44999999999985,4.27455520629883,3
121.04,31.45499999999985,4.12699127197266,1
121.04,31.459999999999848,3.92693495750427,4
121.04,31.464999999999847,4.57129430770874,1
121.04,31.469999999999846,8.19321537017822,3
121.04,31.474999999999845,11.7588701248169,4
121.04,31.479999999999844,5.77783346176147,4
121.045,30.7,5.31227827072144,5
121.045,30.705,4.65192842483521,5
121.045,30.709999999999997,3.06705522537231,7
121.045,30.714999999999996,1.83677756786346,6
121.045,30.719999999999995,1.97982490062714,5
121.045,30.724999999999994,2.0771427154541,5
121.045,30.729999999999993,1.9289608001709,8
121.045,30.734999999999992,1.76944196224213,4
121.045,30.73999999999999,1.9942193031311,4
121.045,30.74499999999999,2.32963132858276,5
121.045,30.74999999999999,2.30576086044312,5
121.045,30.75499999999999,1.59195053577423,4
121.045,30.759999999999987,1.25395333766937,5
121.045,30.764999999999986,4.29601955413818,3
121.045,30.769999999999985,2.9099109172821,5
121.045,30.774999999999984,3.38554239273071,6
121.045,30.779999999999983,3.11524081230164,5
