shopPower,comNum,dist_to_center,other_comments,other_scores
35.0,0.0,5.990930451293142,286.96216216216214,31.864864864864863
35.0,4.0,6.922966230428969,260.02513966480444,31.70391061452514
35.0,1.0,4.045974594689552,10.426470588235293,18.602941176470587
30.0,60.0,0.8474957010113837,221.3791469194313,32.985781990521325
30.0,10.0,4.355106504883751,1.2222222222222223,19.583333333333332
0.0,0.0,2.916155378129096,48.29203539823009,29.24778761061947
35.0,2.0,6.653420839089707,226.0677966101695,31.652542372881356
40.0,92.0,1.5987100306347477,91.69565217391305,37.17391304347826
30.0,8.0,7.46091811066574,76.04081632653062,28.46938775510204
35.0,1.0,3.51081315743306,34.47826086956522,32.17391304347826
35.0,1.0,0.9406298338042096,59.0,25.359116022099446
35.0,6.0,1.28671233977399,30.714285714285715,29.464285714285715
30.0,70.0,0.6435203842013137,355.0479041916168,35.55888223552894
35.0,59.0,1.0633066945205154,24.42931937172775,23.376963350785342
30.0,11.0,2.121021875500969,38.736434108527135,21.356589147286822
35.0,28.0,5.980927748688394,81.54263565891473,26.2015503875969
35.0,1.0,5.276464280786069,61.44117647058823,30.392156862745097
35.0,11.0,2.326983344561022,29.463414634146343,24.024390243902438
35.0,2082.0,3.76339383671036,314.780487804878,30.48780487804878
0.0,0.0,9.265696160466245,7.75,19.0625
40.0,242.0,3.191717930075398,31.666666666666668,30.151515151515152
40.0,166.0,0.20750394594053104,37.166666666666664,37.5
35.0,530.0,4.80246133198405,211.67078825347758,30.45595054095827
50.0,415.0,1.2893507678759797,0.0,0.0
45.0,323.0,2.365985288402686,165.13888888888889,36.111111111111114
40.0,620.0,5.1532732999886415,68.56756756756756,30.2027027027027
35.0,71.0,3.0395451234130264,364.2119565217391,34.02173913043478
30.0,3.0,3.644880310561146,22.556053811659194,21.569506726457398
35.0,1.0,17.240835531479327,37.63636363636363,31.363636363636363
35.0,2.0,6.147636681978719,8.0,29.375
35.0,1.0,2.6062705680820035,20.271186440677965,24.661016949152543
35.0,10.0,3.193510491069009,22.69924812030075,27.669172932330827
35.0,141.0,3.099603860385595,102.34246575342466,33.013698630136986
40.0,472.0,5.1692939376368745,57.14685314685315,25.41958041958042
40.0,350.0,2.0267544489413942,41.90155440414508,28.212435233160623
0.0,0.0,7.674128775123036,8.333333333333334,24.166666666666668
35.0,7.0,3.932789100159325,4.920863309352518,17.805755395683452
35.0,13.0,2.3385186304519303,22.1875,30.625
35.0,0.0,3.675761340307593,123.89867841409692,33.83259911894273
35.0,849.0,5.718629595672175,293.53125,35.234375
35.0,13.0,3.395499371069709,189.73684210526315,36.10526315789474
45.0,66.0,5.560992393638611,40.6,30.571428571428573
45.0,1445.0,5.206030725699236,110.41176470588235,30.88235294117647
0.0,0.0,3.6636154719964846,149.73333333333332,27.333333333333332
35.0,80.0,0.3493460303111178,175.55714285714285,30.857142857142858
35.0,2.0,1.6459055313840432,16.966101694915253,24.322033898305083
35.0,155.0,3.419930107392916,114.13469387755102,26.448979591836736
30.0,192.0,3.9076841024135067,166.29545454545453,31.931818181818183
35.0,1.0,1.2482326764309926,0.058823529411764705,12.647058823529411
40.0,2077.0,7.492475297106378,22.556053811659194,21.569506726457398
40.0,33.0,2.8457780713057588,126.00444444444445,34.17777777777778
45.0,3309.0,2.8628309769687523,124.4342105263158,32.03947368421053
35.0,3.0,2.2973557732898486,11.602941176470589,21.176470588235293
0.0,0.0,3.194395675141741,76.28965517241379,32.37931034482759
35.0,12.0,4.0835704296844,0.5774647887323944,7.676056338028169
0.0,0.0,5.817122003557363,20.729166666666668,30.0
35.0,473.0,1.484523501705895,224.23741007194243,34.460431654676256
40.0,308.0,1.508949893906555,16.556521739130435,26.608695652173914
0.0,0.0,5.7817569621862175,0.5882352941176471,15.955882352941176
35.0,7.0,2.5660006432752853,429.08,29.4
35.0,4.0,2.3918225566697475,30.656050955414013,20.318471337579616
0.0,0.0,2.0089928858357995,26.7,13.115384615384615
35.0,3.0,2.6431058161362926,4.277777777777778,22.22222222222222
40.0,32.0,6.434544303788818,121.58421052631579,32.078947368421055
35.0,728.0,3.1061379994841176,15.767123287671232,22.534246575342465
45.0,3165.0,3.4498285877978008,235.24938875305622,32.01711491442543
40.0,5045.0,4.175358992625838,211.67078825347758,30.45595054095827
30.0,20.0,1.9549671522782481,136.67948717948718,32.94871794871795
0.0,0.0,2.84971418449713,0.34959349593495936,7.154471544715447
35.0,6.0,16.517653549888358,189.73684210526315,36.10526315789474
0.0,0.0,3.967146523021432,0.0,15.0
40.0,207.0,3.3219371378129674,173.33333333333334,29.642857142857142
35.0,2.0,3.4907034407334083,101.95833333333333,32.083333333333336
0.0,0.0,1.2862571494051855,122.32,28.733333333333334
35.0,32.0,3.1146868460347577,34.63302752293578,23.853211009174313
0.0,0.0,4.131068160932667,14.48936170212766,22.76595744680851
0.0,0.0,0.6975678771788436,12.777777777777779,28.51851851851852
35.0,2.0,3.9558243927317,39.2,27.653846153846153
35.0,3.0,4.196976031329931,48.92134831460674,29.831460674157302
35.0,46.0,2.563679255260201,1.6,12.333333333333334
40.0,294.0,2.6635863468455963,37.54347826086956,29.02173913043478
45.0,520.0,6.184320492412626,20.967914438502675,21.122994652406415
30.0,2.0,1.83498059817716,36.30232558139535,32.44186046511628
40.0,635.0,4.3875655960845625,28.34090909090909,18.75
35.0,11.0,3.8696128522503264,11.0625,26.5625
30.0,47.0,1.5624081333334314,29.79824561403509,27.763157894736842
0.0,0.0,8.4111095990858,0.1,7.0
45.0,21704.0,8.030878382789169,343.2407002188184,30.27352297592998
40.0,2584.0,1.4676916603036472,314.780487804878,30.48780487804878
40.0,144.0,1.5248340244529124,343.2407002188184,30.27352297592998
50.0,731.0,3.829373382024569,126.00444444444445,34.17777777777778
35.0,1163.0,1.772411300753612,131.86021505376345,31.155913978494624
35.0,130.0,2.826340919344877,61.44117647058823,30.392156862745097
35.0,101.0,7.244974690717461,37.82692307692308,30.865384615384617
45.0,67.0,1.970611030791672,20.967914438502675,21.122994652406415
35.0,183.0,3.3478089485962874,3.4285714285714284,22.142857142857142
35.0,124.0,2.955430060012008,21.8,35.0
35.0,22.0,3.1271707074259227,62.715025906735754,26.39896373056995
35.0,462.0,3.9669106609794773,81.80571428571429,27.65714285714286
40.0,234.0,4.1540576659612976,94.875,31.517857142857142
35.0,333.0,1.1141981664253486,222.1280487804878,33.23170731707317
0.0,0.0,0.05102844543700543,18.248366013071895,22.875816993464053
35.0,6.0,0.6465798921059781,10.132947976878613,21.936416184971097
30.0,40.0,3.8733387577563176,292.01680672268907,34.78991596638655
0.0,0.0,2.8313114290571564,0.4444444444444444,14.444444444444445
35.0,128.0,3.2348408908896875,16.68918918918919,29.763513513513512
35.0,4.0,2.883534837350212,47.666666666666664,29.375
40.0,82.0,2.2666718606332745,199.6046511627907,36.04651162790697
35.0,584.0,0.8955577853602672,364.2119565217391,34.02173913043478
40.0,1376.0,4.907403928114968,123.89867841409692,33.83259911894273
35.0,888.0,16.95201748992119,159.89772727272728,33.03977272727273
0.0,0.0,2.4928138820282317,89.58306188925081,31.254071661237784
35.0,16.0,5.470466004575698,11.0,31.428571428571427
35.0,1433.0,6.081686673397448,403.4257425742574,34.18316831683168
35.0,112.0,6.432610196520986,37.63636363636363,31.363636363636363
35.0,202.0,0.6079662486320908,132.45454545454547,28.068181818181817
0.0,0.0,9.522119825120404,230.06521739130434,31.41304347826087
35.0,154.0,1.118579199428907,140.29666666666665,30.35
35.0,8.0,2.7512229079235246,69.9047619047619,33.80952380952381
35.0,1.0,5.515297769720931,95.43023255813954,31.124031007751938
30.0,0.0,6.026560094339675,0.5789473684210527,8.508771929824562
50.0,495.0,6.55197689252238,211.67078825347758,30.45595054095827
30.0,17.0,2.931545372695142,40.75757575757576,23.78787878787879
30.0,140.0,4.417085931591399,403.4257425742574,34.18316831683168
35.0,29.0,2.751320880796001,26.15714285714286,27.571428571428573
35.0,7.0,3.536681429477396,17.919354838709676,31.370967741935484
30.0,390.0,3.494341248019869,165.59154929577466,30.56338028169014
35.0,91.0,2.767684025757489,46.28409090909091,33.52272727272727
30.0,15.0,5.876987885807838,42.380434782608695,29.782608695652176
35.0,173.0,16.516167863939092,122.99122807017544,27.87280701754386
30.0,6.0,3.3091134706294048,4.323308270676692,14.473684210526315
40.0,63.0,1.4154150670902341,99.32352941176471,33.088235294117645
45.0,347.0,2.05564869231602,550.5694444444445,31.93452380952381
40.0,297.0,5.957315691348742,351.64525139664806,35.36312849162011
35.0,952.0,2.1480569725720597,403.4257425742574,34.18316831683168
30.0,16.0,2.452930154615073,355.0479041916168,35.55888223552894
0.0,0.0,2.476174525447844,44.87356321839081,28.735632183908045
35.0,15.0,6.236059558118246,155.6031746031746,33.01587301587302
35.0,22.0,2.0371649524399538,8.1,28.5
35.0,124.0,5.7443677778786375,189.73684210526315,36.10526315789474
35.0,39.0,6.039724300641611,23.755555555555556,29.0
0.0,0.0,2.4357439843241373,10.375,24.166666666666668
35.0,10.0,3.781222368872795,3.6157205240174672,12.467248908296943
30.0,1.0,1.8018218405584383,12.0,25.238095238095237
45.0,2829.0,5.268265773521628,237.0741935483871,30.032258064516128
35.0,10.0,2.4623358978673813,17.112068965517242,19.56896551724138
35.0,17.0,3.781433983290871,46.28409090909091,33.52272727272727
30.0,0.0,2.4765591340879665,34.63302752293578,23.853211009174313
35.0,3.0,3.8811949846929186,3.111111111111111,15.555555555555555
0.0,0.0,0.4449024964651509,0.0,13.333333333333334
30.0,1.0,4.80223977920151,0.8987341772151899,12.784810126582279
30.0,2.0,6.173086349908794,106.56774193548387,29.161290322580644
35.0,175.0,5.182062956154022,15.88888888888889,28.88888888888889
35.0,3.0,4.640072604372082,17.862068965517242,33.96551724137931
35.0,2476.0,12.26348958429758,123.05882352941177,32.205882352941174
30.0,141.0,3.0058922714205414,112.40691489361703,32.380319148936174
35.0,2.0,1.5555246600144983,8.372413793103448,21.24137931034483
40.0,960.0,2.5639023424558984,510.0892018779343,39.436619718309856
40.0,21.0,1.9544074998945515,43.146153846153844,27.53846153846154
40.0,72.0,4.3568267208561435,373.3888888888889,31.604938271604937
35.0,1.0,0.8667341587330807,16.966101694915253,24.322033898305083
35.0,1.0,4.3654831684519735,237.0741935483871,30.032258064516128
45.0,105.0,1.7055557734075384,22.866666666666667,27.13888888888889
40.0,67.0,8.899084561661738,5.133333333333334,23.333333333333332
30.0,0.0,3.1987488105877278,20.271186440677965,24.661016949152543
30.0,17.0,7.7097161583351514,70.23529411764706,30.54621848739496
40.0,6692.0,2.6865334742458344,878.6988636363636,37.41477272727273
0.0,0.0,1.4140865584488245,31.08,27.8
40.0,5110.0,3.3837308882868062,221.3791469194313,32.985781990521325
45.0,764.0,7.270188116010777,878.6988636363636,37.41477272727273
35.0,171.0,5.557742832176379,278.7077922077922,34.31818181818182
30.0,0.0,2.518501083121413,46.58461538461538,25.0
30.0,15.0,1.8958988341174985,22.556053811659194,21.569506726457398
45.0,6810.0,2.0824246315345976,126.00444444444445,34.17777777777778
35.0,103.0,17.807661227587182,34.63302752293578,23.853211009174313
35.0,97.0,2.902450486569881,37.80232558139535,27.732558139534884
35.0,4.0,2.1162321275142726,9.767857142857142,20.803571428571427
35.0,36.0,2.785531473112157,26.28787878787879,28.901515151515152
35.0,37.0,3.75733924400024,114.13469387755102,26.448979591836736
40.0,501.0,2.1174851102315735,94.70652173913044,32.66304347826087
40.0,35.0,3.505624781637992,415.648401826484,34.5662100456621
40.0,4279.0,2.5031654118793485,286.96216216216214,31.864864864864863
30.0,20.0,18.341683532316058,7.969230769230769,21.692307692307693
35.0,50.0,3.2879764301763017,108.85964912280701,30.50877192982456
35.0,0.0,17.33279487182333,154.42222222222222,24.0
35.0,1.0,4.701802268628756,332.86986301369865,32.91095890410959
30.0,6.0,3.5387535676718187,27.49397590361446,24.63855421686747
35.0,56.0,5.9041016463017,92.46629213483146,28.34269662921348
35.0,4.0,24.930841530922493,6.5625,20.0
40.0,504.0,4.456129510736117,543.0673575129533,33.847150259067355
30.0,0.0,8.345272838482563,12.05607476635514,27.009345794392523
35.0,47.0,2.0327031488133365,58.29059829059829,25.0
35.0,2.0,5.605879457008141,1.1071428571428572,12.916666666666666
35.0,0.0,6.422046688505732,123.89867841409692,33.83259911894273
40.0,147.0,4.045786273566619,211.67078825347758,30.45595054095827
35.0,509.0,2.725078499142615,136.67948717948718,32.94871794871795
35.0,93.0,5.46617674111712,12.172413793103448,28.70689655172414
35.0,81.0,3.621061630758751,38.5668449197861,28.77005347593583
35.0,1.0,2.7623431114871986,26.15714285714286,27.571428571428573
35.0,4.0,3.786424640717892,260.02513966480444,31.70391061452514
35.0,468.0,3.8365758270277626,122.99122807017544,27.87280701754386
35.0,16.0,5.996353607992824,11.654867256637168,20.221238938053098
30.0,18.0,3.358839524878116,131.86021505376345,31.155913978494624
30.0,20.0,5.5294070396055055,172.64285714285714,30.663265306122447
35.0,6.0,3.95292087178732,3.1366459627329193,15.46583850931677
40.0,198.0,24.51112889635698,239.51013513513513,34.71283783783784
35.0,143.0,3.169452683714772,90.01785714285714,33.4375
30.0,41.0,2.625213075370416,4.958333333333333,24.583333333333332
35.0,34.0,8.587596838738508,21.37037037037037,28.88888888888889
30.0,29.0,5.6008798902473504,31.08,27.8
30.0,13.0,2.7137581659954297,20.967914438502675,21.122994652406415
0.0,0.0,3.6491215279980387,1.8205128205128205,13.782051282051283
30.0,0.0,1.3376129387681743,0.8987341772151899,12.784810126582279
45.0,1103.0,3.1510921894551727,71.18604651162791,28.546511627906977
30.0,288.0,3.1936551455548137,22.69924812030075,27.669172932330827
40.0,44.0,6.975998110380461,71.96894409937889,24.782608695652176
35.0,22.0,7.121617932834778,18.764705882352942,27.941176470588236
50.0,103.0,3.613634828429429,195.87586206896552,34.48275862068966
35.0,190.0,2.802849443514853,211.67078825347758,30.45595054095827
40.0,3279.0,8.71704852273996,211.67078825347758,30.45595054095827
30.0,1.0,8.835899312571179,44.87356321839081,28.735632183908045
30.0,0.0,3.364443313287912,65.23255813953489,27.674418604651162
40.0,6070.0,3.2960208241026048,140.29666666666665,30.35
45.0,9637.0,1.9424345449109768,403.4257425742574,34.18316831683168
35.0,2.0,2.6950068814878683,28.679012345679013,23.209876543209877
35.0,81.0,3.385496626777127,71.31746031746032,40.95238095238095
35.0,59.0,5.398796640327925,131.57142857142858,30.0
35.0,4.0,2.9695905982888235,58.61643835616438,30.205479452054796
35.0,1449.0,7.1307858939783575,25.819277108433734,30.36144578313253
0.0,0.0,3.1220150625668377,0.9411764705882353,18.235294117647058
0.0,0.0,5.969837740609997,0.0,0.0
35.0,31.0,5.438502685971604,122.99122807017544,27.87280701754386
40.0,21.0,4.282482428224393,13.962962962962964,22.77777777777778
40.0,1749.0,9.643392858059073,254.59680638722554,33.343313373253494
35.0,1280.0,2.252415020146449,364.55395683453236,35.431654676258994
30.0,54.0,2.7558349177373858,23.701149425287355,21.95402298850575
0.0,0.0,5.288825822304014,4.0,16.3768115942029
35.0,77.0,3.1488388572165835,40.6,30.571428571428573
35.0,68.0,1.5575236300566089,26.235294117647058,23.77005347593583
35.0,47.0,6.075801651966375,54.640243902439025,27.820121951219512
40.0,537.0,7.880337391973738,106.02491103202847,25.284697508896798
35.0,15.0,1.5325103507091231,369.2,36.333333333333336
35.0,2.0,3.2993677868617257,18.848484848484848,28.636363636363637
30.0,0.0,2.1546734504824543,30.656050955414013,20.318471337579616
45.0,2111.0,12.02930523539748,499.7283950617284,36.79012345679013
35.0,19.0,5.598130228517947,0.5,17.5
30.0,1.0,6.5126336213344445,108.85964912280701,30.50877192982456
35.0,1.0,3.3208657276487816,60.39156626506024,30.150602409638555
45.0,516.0,1.2063161582039124,124.4342105263158,32.03947368421053
45.0,112.0,5.4071237938249,300.0807453416149,33.80434782608695
35.0,2.0,4.130079722087655,1.3333333333333333,30.0
30.0,0.0,3.085140126222133,44.87356321839081,28.735632183908045
35.0,2.0,1.0397099419690652,63.75675675675676,26.486486486486488
40.0,659.0,1.2742326705766132,74.07352941176471,25.735294117647058
45.0,6707.0,5.416361258121965,224.23741007194243,34.460431654676256
35.0,53.0,6.2130271809583695,201.3310810810811,28.614864864864863
35.0,376.0,5.064068357081862,10.666666666666666,31.666666666666668
35.0,97.0,6.166612387580992,166.29545454545453,31.931818181818183
35.0,76.0,6.278671393042193,165.13888888888889,36.111111111111114
35.0,104.0,5.041275136133414,5.166666666666667,32.5
40.0,1626.0,3.384197351309815,129.8343815513627,30.10482180293501
35.0,1.0,2.7137581659954297,24.11111111111111,28.88888888888889
35.0,267.0,5.6732966230854425,91.5688622754491,26.706586826347305
40.0,591.0,11.048328122581761,477.9584569732938,37.31454005934718
35.0,51.0,2.839540422151521,22.43243243243243,24.324324324324323
30.0,11.0,1.9854477651555265,51.714285714285715,32.857142857142854
35.0,1.0,2.9302485885436944,140.29666666666665,30.35
35.0,2.0,2.744156040108226,8.372413793103448,21.24137931034483
35.0,3.0,3.6438833638290262,17.904761904761905,26.825396825396826
35.0,1.0,2.778719711317814,247.83076923076922,34.34065934065934
35.0,1.0,2.1772080109882332,26.28787878787879,28.901515151515152
30.0,47.0,4.757007783977941,38.64772727272727,26.53409090909091
45.0,147.0,4.4266387519639725,18.0,29.829545454545453
30.0,38.0,3.0683216570688803,92.64,26.2
35.0,19.0,3.497254124163187,70.23529411764706,30.54621848739496
35.0,160.0,4.932905082209209,173.33333333333334,29.642857142857142
40.0,58.0,5.7074635588623295,46.58461538461538,25.0
35.0,5.0,4.977353588818739,22.32075471698113,25.754716981132077
35.0,8.0,4.038985320053346,11.152777777777779,30.48611111111111
0.0,0.0,3.78395509518076,5.825242718446602,15.533980582524272
0.0,0.0,5.3219702078501605,0.0,4.5
35.0,2.0,3.4302983235866935,6.711111111111111,31.444444444444443
40.0,169.0,5.095188722720361,65.11267605633803,25.211267605633804
35.0,158.0,7.190872638312203,50.85314685314685,23.321678321678323
30.0,22.0,2.6295685327915224,286.6744186046512,33.372093023255815
30.0,1.0,9.36371215331182,25.21818181818182,29.181818181818183
0.0,0.0,0.6162983362657718,0.0,4.5
30.0,0.0,0.9896357563249668,57.62987012987013,28.917748917748916
40.0,625.0,6.616416322450175,192.08163265306123,25.306122448979593
40.0,316.0,2.9907407245814235,878.6988636363636,37.41477272727273
45.0,1984.0,5.561088031077913,201.3310810810811,28.614864864864863
30.0,11.0,2.8284377777421152,0.6363636363636364,20.714285714285715
45.0,221.0,3.6555617048460562,359.016,34.46
45.0,1219.0,3.5443413461408344,89.58306188925081,31.254071661237784
35.0,7.0,3.065113994145264,1.6,21.0
0.0,0.0,5.520717295715213,0.0,4.5
30.0,7.0,2.112575395617985,47.142857142857146,23.154761904761905
40.0,629.0,7.002848001951486,46.205882352941174,33.23529411764706
35.0,81.0,5.337289456194481,29.548780487804876,28.658536585365855
35.0,6.0,3.6057614739691934,76.3953488372093,30.523255813953487
30.0,2.0,3.3772658130554376,221.3791469194313,32.985781990521325
35.0,5436.0,3.2612509294312253,590.3235294117648,33.46638655462185
35.0,20.0,2.7042434406468754,76.28965517241379,32.37931034482759
30.0,0.0,7.0467892649843975,122.99122807017544,27.87280701754386
35.0,201.0,3.2988880412484263,255.73362445414847,31.965065502183407
35.0,1.0,1.0962205019672668,58.29059829059829,25.0
35.0,156.0,3.0265467073088166,155.3690036900369,32.730627306273064
40.0,3195.0,6.496879054765804,230.06521739130434,31.41304347826087
40.0,994.0,2.022241771150868,46.208333333333336,24.791666666666668
0.0,0.0,3.480637679109425,6.780487804878049,25.365853658536587
50.0,478.0,4.412553567368703,80.05084745762711,30.677966101694917
35.0,36.0,25.43929592849028,101.95833333333333,32.083333333333336
40.0,47.0,2.0933447628972734,189.73684210526315,36.10526315789474
35.0,1.0,4.368687226307704,24.075757575757574,28.484848484848484
35.0,39.0,1.307048786002728,46.58461538461538,25.0
0.0,0.0,2.5884073825773006,0.0,7.5
35.0,32.0,2.8452631366388905,123.89867841409692,33.83259911894273
0.0,0.0,7.3408197174232015,11.5,16.73076923076923
45.0,126.0,4.809244880244117,99.26530612244898,35.61224489795919
35.0,3.0,4.0974394576229205,24.179310344827588,19.82758620689655
50.0,3711.0,5.94855832671959,211.67078825347758,30.45595054095827
35.0,1.0,3.3894539439496056,81.54263565891473,26.2015503875969
35.0,3.0,5.439268891622031,60.72727272727273,29.242424242424242
35.0,5.0,3.9134570416775842,0.5774647887323944,7.676056338028169
35.0,1.0,,373.3888888888889,31.604938271604937
30.0,0.0,5.595732710436628,0.8987341772151899,12.784810126582279
40.0,25.0,5.559646138232231,121.34693877551021,34.744897959183675
40.0,212.0,6.592653429176049,20.79591836734694,26.428571428571427
45.0,5203.0,3.735023370770088,165.59154929577466,30.56338028169014
35.0,26.0,2.2985648381372443,0.0,0.0
45.0,2062.0,1.9360251564914723,62.5,32.5
45.0,4755.0,,255.73362445414847,31.965065502183407
40.0,134.0,4.317711062904066,31.25862068965517,25.086206896551722
35.0,2097.0,2.5809214634062805,278.7077922077922,34.31818181818182
30.0,154.0,3.268227457714043,119.23741007194245,34.10071942446043
30.0,1.0,3.2560643382146828,8.372413793103448,21.24137931034483
35.0,8.0,2.2027457161257824,20.859649122807017,30.87719298245614
45.0,848.0,4.200804897471015,106.02491103202847,25.284697508896798
40.0,2170.0,,108.85964912280701,30.50877192982456
30.0,11.0,5.305132340851673,24.22429906542056,18.177570093457945
40.0,1104.0,5.422123312757373,124.4342105263158,32.03947368421053
35.0,2823.0,8.539864555154308,27.7,25.61111111111111
35.0,4035.0,8.755870921837259,343.2407002188184,30.27352297592998
40.0,1012.0,2.6778735660827246,89.58306188925081,31.254071661237784
0.0,0.0,3.617496718479293,70.23529411764706,30.54621848739496
30.0,1.0,3.192967128482198,19.950617283950617,29.012345679012345
40.0,34.0,4.359280001538512,130.75,32.708333333333336
35.0,22.0,9.794861805828306,3.75,35.0
40.0,147.0,4.737426438080238,10.925,15.125
35.0,64.0,5.704994498521159,62.715025906735754,26.39896373056995
40.0,372.0,4.147796976185041,96.58241758241758,30.87912087912088
40.0,291.0,1.4806787145842444,23.9010989010989,27.582417582417584
30.0,1.0,2.6381397143644656,27.7,25.61111111111111
45.0,949.0,2.9271804322051898,70.23529411764706,30.54621848739496
40.0,5069.0,5.114768846868131,242.04109589041096,35.821917808219176
35.0,46.0,5.868694231731968,4.166666666666667,32.083333333333336
35.0,1.0,7.374939013213098,254.59680638722554,33.343313373253494
35.0,183.0,6.964061347362424,61.44117647058823,30.392156862745097
40.0,323.0,4.0677946795319135,355.0479041916168,35.55888223552894
45.0,585.0,5.1350189535756625,192.08163265306123,25.306122448979593
40.0,5.0,7.986493590156388,95.43023255813954,31.124031007751938
35.0,1.0,2.979017707737149,10.426470588235293,18.602941176470587
35.0,1058.0,2.9349388275090518,293.53125,35.234375
30.0,39.0,3.1845714270148004,81.54263565891473,26.2015503875969
0.0,1.0,,0.0,0.0
35.0,4.0,2.9046375949746515,157.21698113207546,33.490566037735846
35.0,10.0,6.943381303297135,4.323308270676692,14.473684210526315
45.0,254.0,1.0883519307117395,57.62987012987013,28.917748917748916
35.0,2.0,8.300457611413606,4.983606557377049,17.295081967213115
35.0,4.0,2.7252966779587893,590.3235294117648,33.46638655462185
30.0,2.0,2.3193358788869856,35.416666666666664,22.708333333333332
45.0,289.0,2.64793315995166,62.46341463414634,26.463414634146343
35.0,8.0,3.7121632985019284,1.4,28.0
30.0,0.0,8.739638772313914,60.72727272727273,29.242424242424242
30.0,4.0,3.4611427498272103,155.3690036900369,32.730627306273064
30.0,0.0,1.787145053390071,6.0,31.923076923076923
35.0,72.0,6.058865240072514,10.132947976878613,21.936416184971097
35.0,1.0,1.505757797126981,26.15714285714286,27.571428571428573
40.0,184.0,2.362899448964694,126.00444444444445,34.17777777777778
30.0,58.0,4.6378150219342045,71.59375,25.390625
45.0,85.0,3.9041407811736657,86.6958525345622,30.092165898617512
35.0,20.0,3.9637935320831312,77.02739726027397,29.45205479452055
30.0,1.0,1.7958756646128886,19.950617283950617,29.012345679012345
35.0,446.0,3.1218108297264067,52.739583333333336,28.958333333333332
0.0,0.0,2.077269320306785,46.58461538461538,25.0
35.0,539.0,4.432548505647646,157.8048780487805,27.865853658536587
40.0,364.0,6.206774788375813,121.83522727272727,27.727272727272727
35.0,5.0,3.348103135343567,0.125,15.625
0.0,0.0,3.772397045395013,11.5,16.73076923076923
30.0,1.0,2.569230083985918,6.25,21.25
45.0,75.0,4.007407425649621,343.2407002188184,30.27352297592998
35.0,2.0,1.0363304344226485,36.34782608695652,28.47826086956522
40.0,440.0,5.783979253969928,110.68911917098445,21.632124352331605
35.0,28.0,3.6847395173767428,14.13469387755102,12.89795918367347
