shopId,shopName,shopGlng,shopGlat,shopPower,shopType,mainCategoryName,categoryURLName,shopGroupId,categoryName,comNum,dist_to_center
23205124,胖胖农家菜馆,121.01706000000001,30.888170000000002,30.0,10.0,本帮江浙菜,food,23205124.0,美食,33.0,2.499623069086937
19694625,味千拉面,121.63014,31.31832,35.0,10.0,日本料理,food,500558.0,美食,63.0,2.559766448531167
2048674,海上名门酒楼,121.338179,30.709078,35.0,10.0,本帮江浙菜,food,2048674.0,美食,36.0,4.486820774632676
27248112,泓膏大闸蟹,121.471355,30.907789,35.0,10.0,海鲜,food,27248112.0,美食,3.0,4.472540011474709
66647173,Pan Dan畔丹泰式餐厅,121.31541200000001,31.192608,45.0,10.0,泰国菜,food,38113755.0,美食,1044.0,1.8295720506067972
57536166,一点点,121.45966000000001,31.21691,35.0,10.0,饮品,food,80623774.0,美食,278.0,3.0424002857746637
65538939,好味道麻辣香锅,121.25411499999998,31.010396000000004,30.0,10.0,闽菜,food,65538939.0,美食,0.0,7.48863782417777
506334,佳思多食品料理店,121.37256299999999,31.182443,40.0,10.0,台湾菜,food,506334.0,美食,429.0,2.6293235946926394
21283694,豫见寿司,121.52653600000001,31.175856,40.0,10.0,寿司/简餐,food,21283694.0,美食,274.0,2.2794243683864206
68021229,兰陵送水站,121.516319,31.195184,30.0,10.0,其他,food,68021229.0,美食,0.0,4.0530720843319905
67399967,阿蛋龙虾外卖,121.31041599999999,31.214747999999997,40.0,10.0,小龙虾,food,67399967.0,美食,15.0,0.5341807701785761
69360426,369火锅炒菜,121.75668721081787,31.154346967966053,30.0,10.0,火锅,food,69360426.0,美食,0.0,2.519889552897698
66294361,单双号嗨啤烧烤串吧,121.425519,31.134695,45.0,10.0,烧烤,food,66294361.0,美食,1617.0,12.736665778659951
13806598,BANG,121.45818999999999,31.215759999999996,35.0,10.0,意大利菜,food,13806598.0,美食,2077.0,2.445116512349315
23589147,慧祥麻辣烫,121.503399,30.989519,35.0,10.0,麻辣烫,food,23589147.0,美食,0.0,4.7563391840464755
56933868,黄山菜饭黄焖鸡,121.485689,31.258706,30.0,10.0,快餐简餐,food,56933868.0,美食,0.0,6.644688595765881
16101546,巴比馒头,121.21574299999999,31.038493,35.0,10.0,包子,food,501377.0,美食,2.0,8.530443785798251
18136400,釜山火炉,121.355143,31.099591999999998,45.0,10.0,韩国料理,food,4525098.0,美食,710.0,5.923145759393442
65868071,和路雪,121.49806399999999,31.256471,30.0,10.0,冰淇淋,food,65868071.0,美食,6.0,3.496834328493991
3996256,好人家酒店,121.345129,30.733189000000003,30.0,10.0,本帮江浙菜,food,3996256.0,美食,36.0,1.8540148112156565
5152867,潮汕原味馆,121.53496000000001,31.165242,35.0,10.0,潮汕菜,food,5152867.0,美食,73.0,4.3793244667912195
38052685,七号饭堂,121.42493600000002,31.410964,30.0,10.0,快餐简餐,food,38052685.0,美食,11.0,2.416149541641336
68351791,广式煲仔饭,121.2119,31.26435,0.0,10.0,快餐简餐,food,68351791.0,美食,0.0,3.201806517793536
5684846,雄记桂林米粉,121.27378999999999,31.11222,35.0,10.0,米粉,food,2539951.0,美食,12.0,0.837163783133726
90279614,無限堂和茶和廚房,121.45768500000001,31.184202000000003,35.0,10.0,日本料理,food,90279614.0,美食,37.0,7.118157100126942
6861526,绿林路菜肉大馄饨,121.54401299999999,31.168718,35.0,10.0,馄饨,food,6861526.0,美食,53.0,2.817114111049089
77948268,甜点冷饮店,121.4531904573413,31.273815891161746,35.0,10.0,饮品,food,77948268.0,美食,0.0,3.593287250199498
80235217,惠民早点,121.46812,30.92543,0.0,10.0,快餐简餐,food,80235217.0,美食,0.0,4.40179850972653
90571451,岚拉面,121.51732985655563,31.230186922593035,35.0,10.0,日本料理,food,90571451.0,美食,2.0,4.767328598492168
80287896,蝶香餐饮美食连锁店,121.40308,31.13046,0.0,10.0,快餐简餐,food,80287896.0,美食,0.0,4.46137928979741
2111062,四海游龙,121.40271399999999,31.136078,35.0,10.0,锅贴,food,502049.0,美食,281.0,6.011794663140356
41217445,三林酱菜,121.54985900000001,31.072609000000003,35.0,10.0,小吃,food,41217445.0,美食,2.0,3.159297380982308
68351815,盐商老友之家,121.76643500000002,31.054593,0.0,10.0,其他,food,68351815.0,美食,0.0,8.239089518492023
18335024,呷哺呷哺,121.24386899999999,31.057190999999996,35.0,10.0,小火锅,food,4208059.0,美食,275.0,4.768875413364303
22347995,80后I Can海陆自助餐厅,121.479256,31.227124,40.0,10.0,自助餐,food,20700701.0,美食,7790.0,2.512179681387559
90404762,艺薯家,121.40268032120977,31.209249116226054,40.0,10.0,西餐,food,90404762.0,美食,28.0,1.7184012216472062
69664909,鸿联生煎,121.58998100000001,31.263738,35.0,10.0,生煎,food,69664909.0,美食,2.0,3.0372427548662566
69138299,匠粉世家,121.56301200000001,31.206846999999996,40.0,10.0,米粉,food,69138299.0,美食,166.0,2.4599080025289166
21754637,隐山,121.408778,31.204321000000004,45.0,10.0,日本料理,food,6210578.0,美食,305.0,4.530420274115997
66590686,豆苗工坊,121.460072,31.228953999999998,40.0,10.0,快餐简餐,food,8698634.0,美食,144.0,0.5542314747350312
66276660,JJKISS松饼皇后,121.426053,31.1348,35.0,10.0,咖啡厅,food,66276660.0,美食,58.0,2.806350897163517
21956180,香辣小龙虾,121.34758899999999,31.258038,35.0,10.0,小龙虾,food,21956180.0,美食,5.0,3.647695547834656
18691363,醉枫楼酒家,121.01503999999998,30.88702,35.0,10.0,本帮江浙菜,food,18691363.0,美食,258.0,3.7857032911216266
67402735,冒锅冒碗,121.58843600000002,31.311784999999997,40.0,10.0,小吃快餐,food,67402735.0,美食,114.0,1.9889209813282815
14699594,南来顺,121.40566799999999,31.245234000000004,35.0,10.0,涮羊肉,food,14699594.0,美食,167.0,1.9059839168858126
10008096,Chaumont,121.518376,31.228377000000002,35.0,10.0,西式甜点,food,6009314.0,美食,23.0,2.708498688805428
6038972,恒嘉饭店,121.2071,31.155478000000002,30.0,10.0,农家菜,food,6038972.0,美食,11.0,2.1907031289017143
58314442,星巴克,121.4548,31.22345,35.0,10.0,星巴克,food,1889797.0,美食,28.0,4.743093476872055
22901303,食味屋,121.58463300000001,31.339398,35.0,10.0,小吃,food,22901303.0,美食,46.0,5.455111565049204
62667326,俄罗斯红海参,121.475226,31.202146999999997,35.0,10.0,其他,food,62667326.0,美食,0.0,5.990930451293141
67169772,胡记砂锅点心,121.4111000701068,31.23132960253639,35.0,10.0,快餐简餐,food,67169772.0,美食,4.0,6.922966230428969
48201172,零食多,121.76260500000001,31.109821000000004,35.0,10.0,零食,food,48201172.0,美食,1.0,4.045974594689552
4736030,秦味尚西安小吃,121.52941499999999,31.228935999999997,30.0,10.0,小吃,food,3278998.0,美食,60.0,0.8474957010113837
8961731,福鑫岛土菜馆,121.20244,31.00807,30.0,10.0,本帮江浙菜,food,8961731.0,美食,10.0,4.355106504883751
77638890,零食铺,121.4794882870454,31.256362382512304,0.0,10.0,快餐简餐,food,77638890.0,美食,0.0,2.916155378129096
4671941,桃花潭菜馆,121.540552,31.26105798,35.0,10.0,本帮菜,food,4671941.0,美食,2.0,6.653420839089708
27541518,再见上海咖啡生活馆,121.588591,31.312196000000004,40.0,10.0,咖啡厅,food,27541518.0,美食,92.0,1.5987100306347475
24907580,金牌龙虾馆,121.255623,31.012644,30.0,10.0,小龙虾,food,24907580.0,美食,8.0,7.46091811066574
80237847,mi精选,121.40145,31.172159999999998,35.0,10.0,小吃,food,80237847.0,美食,1.0,3.5108131574330597
90558316,望远大酒店,121.48269151475701,30.914625,35.0,10.0,其他,food,90558316.0,美食,1.0,0.9406298338042097
19424664,新锦香食品,121.360083,31.209071,35.0,10.0,面包甜点,food,19424664.0,美食,6.0,1.2867123397739901
15928921,西安印象,121.51793,31.229649,30.0,10.0,小吃,food,2869111.0,美食,70.0,0.6435203842013137
70429866,肚子里有料,121.46769499999999,31.263023999999998,35.0,10.0,包子,food,70429866.0,美食,59.0,1.0633066945205154
23615371,天下第一皮,121.509824,31.196440999999997,30.0,10.0,小吃,food,23615371.0,美食,11.0,2.121021875500969
67469390,冰岛之恋,121.4405,31.33033,35.0,10.0,冰淇淋,food,67469390.0,美食,28.0,5.980927748688394
69291545,武氏龙虾,121.31485270071936,31.14947786055671,35.0,10.0,小龙虾,food,69291545.0,美食,1.0,5.276464280786069
28161008,风行茶饮,121.283736,31.168460999999997,35.0,10.0,饮品,food,28161008.0,美食,11.0,2.3269833445610226
5863426,老妈米线,121.16311100000001,31.288018,35.0,10.0,小吃快餐,food,501335.0,美食,2082.0,3.7633938367103603
79813073,Zera Home,121.37661999999999,31.117409999999996,0.0,10.0,咖啡厅,food,79813073.0,美食,0.0,9.265696160466245
23890016,阿木龙虾,121.538945,31.305988,40.0,10.0,海鲜,food,23890016.0,美食,242.0,3.191717930075398
69198747,酷选Self Cook韩国年糕火锅,121.44571699999999,31.038299,40.0,10.0,韩国料理,food,18101277.0,美食,166.0,0.20750394594053104
21129909,满记甜品,121.48437,31.23756,35.0,10.0,饮品,food,21129909.0,美食,530.0,4.80246133198405
67280401,崇明刘家村农家乐,121.793856,31.553224,50.0,10.0,农家菜,food,67280401.0,美食,415.0,1.2893507678759795
57408841,蚝派oyster express,121.53787,31.21712,45.0,10.0,西餐,food,57408841.0,美食,323.0,2.365985288402686
19183980,四吉日本料理,121.41383200000001,31.199921000000003,40.0,10.0,日本料理,food,19183980.0,美食,620.0,5.153273299988641
26913448,Subzero莎波零美国手工冰淇淋,121.38786999999999,31.108459000000003,35.0,10.0,冰淇淋,food,26229823.0,美食,71.0,3.039545123413026
10645667,禾丰米粉,121.48734099999999,31.282172999999997,30.0,10.0,米粉,food,583594.0,美食,3.0,3.6448803105611454
68178637,Q&L Gelato 意式手工冰淇淋,121.67706799999999,31.140102000000002,35.0,10.0,冰淇淋,food,66274650.0,美食,1.0,17.240835531479323
62474810,芙蓉鹅熟食店,121.450668,31.135074,35.0,10.0,快餐简餐,food,62474810.0,美食,2.0,6.14763668197872
63352495,蜀来香熟食,121.46231999999999,30.93709,35.0,10.0,熟食,food,63352495.0,美食,1.0,2.6062705680820035
45299588,北美usc美式咖啡港式奶茶,121.39941499999999,31.244339,35.0,10.0,饮品,food,45299588.0,美食,10.0,3.193510491069009
5229208,澳人坊,121.535703,31.178634000000002,35.0,10.0,小吃,food,1945063.0,美食,141.0,3.099603860385595
2666494,苹果花园,121.436077,31.322459999999996,40.0,10.0,面包甜点,food,501678.0,美食,472.0,5.1692939376368745
22296632,麻香辣爽,121.50745800000001,31.250284999999998,40.0,10.0,川菜/家常菜,food,65504340.0,美食,350.0,2.0267544489413942
40374980,过桥米线,121.524138,31.067858,0.0,10.0,小吃快餐,food,40374980.0,美食,0.0,7.674128775123036
18042402,正宗黄牛肉馆,121.34187,30.73232,35.0,10.0,火锅,food,18042402.0,美食,7.0,3.932789100159325
59013849,回味,121.301562,31.189765,35.0,10.0,川菜,food,59013849.0,美食,13.0,2.33851863045193
69042448,快乐果汁,121.44574899999999,31.212767,35.0,10.0,饮品,food,68082871.0,美食,0.0,3.6757613403075933
8546242,金湘隆,121.3217,31.29498,35.0,10.0,湘菜,food,582260.0,美食,849.0,5.718629595672175
57565807,我爱农场,121.487241,31.394296999999998,35.0,10.0,饮品,food,57565807.0,美食,13.0,3.3954993710697092
58992825,食其家,121.23083600000001,31.02895,45.0,10.0,火锅,food,58992825.0,美食,66.0,5.56099239363861
66634405,蜀城印象之见龙卸甲,121.389477,31.205661,45.0,10.0,重庆火锅,food,66634405.0,美食,1445.0,5.206030725699236
59004537,安娜小姐家,121.53636999999999,31.189281,0.0,10.0,咖啡厅,food,59004537.0,美食,0.0,3.6636154719964846
38344725,食其家,121.42026000000001,31.254894,35.0,10.0,快餐简餐,food,38344725.0,美食,80.0,0.3493460303111178
45304403,鲜里香馄饨王,121.40824099999999,31.047012,35.0,10.0,馄饨,food,45304403.0,美食,2.0,1.6459055313840432
76081015,浪里白精菜馆,121.498792,31.263272999999998,35.0,10.0,淮扬菜,food,76081015.0,美食,155.0,3.4199301073929154
15997059,江南宁波海鲜大酒店,121.4762,31.198149,30.0,10.0,海鲜,food,15997059.0,美食,192.0,3.907684102413506
68770051,红旗羊肉馆,121.7600004,31.08713901,35.0,10.0,本帮江浙菜,food,68770051.0,美食,1.0,1.2482326764309926
507343,艾尼巴亿餐厅,121.490633,31.28746,40.0,10.0,新疆菜,food,500031.0,美食,2077.0,7.492475297106378
67856673,後巷 HUSH Café & Brunch,121.40751000000002,31.203409999999998,40.0,10.0,咖啡厅,food,67856673.0,美食,33.0,2.845778071305759
15874473,川堂风,121.428148,31.158756,45.0,10.0,川菜/家常菜,food,3269386.0,美食,3309.0,2.862830976968752
58954891,游子老鸭粉丝汤,121.564054,31.256988,35.0,10.0,小吃快餐,food,58954891.0,美食,3.0,2.2973557732898486
77218322,新食代-米桶饭,121.3109715004289,31.19350548146968,0.0,10.0,湘菜,food,77218322.0,美食,0.0,3.194395675141741
18239298,悸动烧仙草,121.50157,30.988259999999997,35.0,10.0,饮品,food,18239298.0,美食,12.0,4.0835704296844
77608997,莎莉亚餐厅,121.39484947700493,31.091817829291955,0.0,10.0,快餐简餐,food,77608997.0,美食,0.0,5.817122003557363
18046980,面包新语,121.492749,31.183458,35.0,10.0,面包甜点,food,502595.0,美食,473.0,1.484523501705895
21076104,红宝石,121.50032399999999,31.141432000000002,40.0,10.0,面包甜点,food,21076104.0,美食,308.0,1.5089498939065553
27389537,小杨麻辣烫,121.317746,30.727149,0.0,10.0,麻辣烫,food,27389537.0,美食,0.0,5.781756962186217
74085363,上海长风海洋世界浪漫海底晚宴,121.39700102027159,31.225064362500987,35.0,10.0,自助餐,food,74085363.0,美食,7.0,2.5660006432752853
66261218,来伊份,121.46158999999999,30.930309,35.0,10.0,小吃快餐,food,66261218.0,美食,4.0,2.3918225566697475
67794906,J BOX 几合小食店,121.383568,31.151193,0.0,10.0,面包甜点,food,67794906.0,美食,0.0,2.0089928858357995
15595245,巴渝香川菜,121.52765,30.8282,35.0,10.0,川菜/家常菜,food,15595245.0,美食,3.0,2.6431058161362926
69122879,德福面馆,121.39643500000001,31.214638,40.0,10.0,小吃快餐,food,69122879.0,美食,32.0,6.434544303788819
18140502,丰收日,121.16194899999999,31.289441999999998,35.0,10.0,宁波菜,food,65724728.0,美食,728.0,3.1061379994841176
4290054,维园悦谱,121.449744,31.211028000000002,45.0,10.0,粤菜馆,food,4290054.0,美食,3165.0,3.4498285877978008
5358763,融合马来西亚餐厅,121.484149,31.238057,40.0,10.0,东南亚菜,food,2321746.0,美食,5045.0,4.175358992625838
19227599,原味湘菜,121.52073999999999,31.223898,30.0,10.0,湘菜,food,19227599.0,美食,20.0,1.954967152278248
79895591,南翔小笼,121.33733000000001,30.84733,0.0,10.0,快餐简餐,food,79895591.0,美食,0.0,2.84971418449713
15127803,沙县小吃,121.488776,31.391999,35.0,10.0,小吃快餐,food,15127803.0,美食,6.0,16.517653549888358
80230761,金国酒家,121.64133999999999,30.863970000000002,0.0,10.0,快餐简餐,food,80230761.0,美食,0.0,3.9671465230214316
21753521,必胜宅急送,121.38558,31.320366999999997,40.0,10.0,比萨,food,501277.0,美食,207.0,3.3219371378129674
13779282,川香缘,121.48340400000001,31.405712,35.0,10.0,家常菜,food,13779282.0,美食,2.0,3.490703440733408
72070590,全泰梁记阳澄湖,121.54188483953476,31.228004571116763,0.0,10.0,蟹宴,food,72070590.0,美食,0.0,1.2862571494051855
24899666,麻麻鲁,121.335333,30.753618,35.0,10.0,麻辣烫,food,27219338.0,美食,32.0,3.1146868460347577
80487198,品味馒头,121.50148,31.077640000000002,0.0,10.0,包子,food,80487198.0,美食,0.0,4.131068160932667
56898575,张真牛,121.39643500000001,31.071261,0.0,10.0,小吃快餐,food,56898575.0,美食,0.0,0.6975678771788436
76824010,绅公馆下午茶,121.43953300000001,31.171659000000002,35.0,10.0,咖啡厅,food,76824010.0,美食,2.0,3.9558243927317
79989253,口留香早餐店,121.31307,31.294759999999997,35.0,10.0,快餐简餐,food,79989253.0,美食,3.0,4.196976031329931
5581507,肯德基,121.21838799999999,31.276552000000002,35.0,10.0,快餐简餐,food,505410.0,美食,46.0,2.5636792552602015
22032015,品尊茶楼,121.52698600000001,31.207746000000004,40.0,10.0,茶餐厅,food,22032015.0,美食,294.0,2.6635863468455963
15090062,廷盛饭店,121.055004,31.110401,45.0,10.0,本帮江浙菜,food,15090062.0,美食,520.0,6.184320492412626
90499002,铁哥牛肉汤,121.58879993517263,31.33864007277204,30.0,10.0,小吃,food,90499002.0,美食,2.0,1.83498059817716
3897781,苹果花园,121.42615900000001,31.27175,40.0,10.0,面包甜点,food,501678.0,美食,635.0,4.3875655960845625
24601163,家餐厅,121.229353,31.205296999999998,35.0,10.0,本帮江浙菜,food,24601163.0,美食,11.0,3.8696128522503264
66818900,香港杏记甜品,121.229097,31.151714000000002,30.0,10.0,港台甜品,food,66818900.0,美食,47.0,1.5624081333334314
58555757,安徽特色小吃,121.321651,30.880865000000004,0.0,10.0,小吃,food,58555757.0,美食,0.0,8.4111095990858
16789967,宋记香辣蟹,121.46847199999999,31.205946,45.0,10.0,川菜/家常菜,food,500502.0,美食,21704.0,8.030878382789167
66381111,彩泥·苍洱小镇,121.162002,31.288026000000002,40.0,10.0,云南菜,food,21017845.0,美食,2584.0,1.4676916603036472
74586757,Bistro Sola,121.46042299999999,31.204106,40.0,10.0,意大利菜,food,74586757.0,美食,144.0,1.5248340244529124
21960274,开小灶粤式海鲜,121.40788899999998,31.204956,50.0,10.0,海鲜,food,21960274.0,美食,731.0,3.829373382024569
5101464,味千拉面,121.323346,31.240066,35.0,10.0,日本料理,food,500558.0,美食,1163.0,1.772411300753612
3591241,毛湘土菜,121.31465,31.149578,35.0,10.0,湘菜,food,32509564.0,美食,130.0,2.826340919344877
27145336,正新鸡排,121.397049,31.06689,35.0,10.0,快餐简餐,food,17901639.0,美食,101.0,7.244974690717461
66816176,霁月台 台湾肉干总铺,121.05651399999999,31.111363,45.0,10.0,小吃,food,66816176.0,美食,67.0,1.9706110307916718
5408104,李记羊肉,121.44364499999999,30.910961999999998,35.0,10.0,本帮菜,food,5408104.0,美食,183.0,3.3478089485962874
5196051,上海绿地万怡酒店餐厅,121.257814,31.368209999999998,35.0,10.0,自助餐,food,5196051.0,美食,124.0,2.9554300600120076
27251472,街角咖啡店,121.48243000000001,31.2807,35.0,10.0,咖啡厅,food,27251472.0,美食,22.0,3.1271707074259227
1969282,星巴克,121.427333,31.23073715,35.0,10.0,星巴克,food,1889797.0,美食,462.0,3.966910660979477
56588319,新石器烤肉,121.39899199999999,31.085275,40.0,10.0,烧烤,food,17622263.0,美食,234.0,4.154057665961297
57487010,康师傅私房牛肉面,121.557599,31.202921999999997,35.0,10.0,小吃快餐,food,57487010.0,美食,333.0,1.1141981664253486
69367322,大口福餐馆,121.49198866861536,31.2790614012553,0.0,10.0,其他,food,69367322.0,美食,0.0,0.05102844543700543
27220438,天美汇鸡翅包饭,121.460052,30.915108,35.0,10.0,小吃,food,27220438.0,美食,6.0,0.6465798921059781
4079782,上岛咖啡,121.495399,31.173398,30.0,10.0,上岛咖啡,food,501415.0,美食,40.0,3.8733387577563176
48012921,美味农家瓦罐,121.32186399999999,30.739421000000004,0.0,10.0,农家菜,food,48012921.0,美食,0.0,2.8313114290571564
3585184,吉阳酒楼,121.49243500000001,31.223490999999996,35.0,10.0,本帮菜,food,3585184.0,美食,128.0,3.2348408908896875
58982846,特色砂锅,121.69040700000001,31.196224,35.0,10.0,东北菜,food,58982846.0,美食,4.0,2.883534837350212
59166318,谷斯汀老香港纯手工蛋糕,121.245259,31.386124,40.0,10.0,面包甜点,food,59166318.0,美食,82.0,2.2666718606332745
2898628,哈根达斯,121.38678200000001,31.107175,35.0,10.0,美食,food,501168.0,美食,584.0,0.8955577853602672
5555457,The TERRACE意大利西餐厅,121.44767399999999,31.214942999999998,40.0,10.0,意大利菜,food,5555457.0,美食,1376.0,4.907403928114969
2481082,德克士,121.348005,31.155312,35.0,10.0,快餐简餐,food,500150.0,美食,888.0,16.95201748992119
48100608,惠多多,121.48114,31.216959999999997,0.0,10.0,小吃,food,48100608.0,美食,0.0,2.4928138820282313
66901590,鲁肉范,121.298498,31.193914000000003,35.0,10.0,台湾菜,food,66901590.0,美食,16.0,5.470466004575698
3545515,魔锅坊麻辣香锅,121.479,31.271620000000002,35.0,10.0,香锅,food,68147978.0,美食,1433.0,6.0816866733974475
66617434,VAI Milano,121.678421,31.139694,35.0,10.0,冰淇淋,food,66617434.0,美食,112.0,6.432610196520985
505347,雅憩休闲咖啡馆,121.50578999999999,31.28515,35.0,10.0,咖啡厅,food,505347.0,美食,202.0,0.6079662486320908
68299339,比意时餐厅,121.419,31.201159999999998,0.0,10.0,其他中餐,food,68299339.0,美食,0.0,9.522119825120404
2616187,必胜宅急送,121.44263600000001,31.246785,35.0,10.0,比萨,food,501277.0,美食,154.0,1.118579199428907
8942375,西安美食,121.679464,31.196988,35.0,10.0,西北菜,food,8942375.0,美食,8.0,2.7512229079235246
59277094,杜岗香功夫煲仔,121.48863899999999,31.217772999999998,35.0,10.0,快餐简餐,food,59277094.0,美食,1.0,5.515297769720931
80257987,陕西特色风味小吃凉皮米皮,121.75645,31.11729,30.0,10.0,小吃,food,80257987.0,美食,0.0,6.026560094339675
6184500,Ultraviolet by Paul Pairet,121.4897732,31.23846394,50.0,10.0,西餐,food,6184500.0,美食,495.0,6.55197689252238
66996769,捞烫工房,121.433226,31.365653000000002,30.0,10.0,麻辣烫,food,66996769.0,美食,17.0,2.931545372695142
76950599,不二烫捞,121.477625,31.270556,30.0,10.0,麻辣烫,food,66092761.0,美食,140.0,4.417085931591399
70446080,小鼓米线,121.496669,31.162158,35.0,10.0,小吃快餐,food,70446080.0,美食,29.0,2.751320880796001
4717026,思源茶餐厅,121.21508899999999,31.0505,35.0,10.0,茶餐厅,food,4717026.0,美食,7.0,3.5366814294773956
15133376,巴贝隆自助烤肉,121.49453999999999,31.38097,30.0,10.0,自助餐,food,3579091.0,美食,390.0,3.4943412480198686
3330574,浦东国际机场第二餐厅,121.80278020000002,31.14989513,35.0,10.0,快餐简餐,food,3330574.0,美食,91.0,2.7676840257574895
27161921,527海鲜排挡,121.40998,31.014940000000003,30.0,10.0,川菜/家常菜,food,27161921.0,美食,15.0,5.876987885807838
68077907,谢蟹浓,121.242253,31.05775,35.0,10.0,本帮江浙菜,food,68077957.0,美食,173.0,16.516167863939092
23875190,好味佳,121.431822,30.989012,30.0,10.0,快餐简餐,food,23875190.0,美食,6.0,3.309113470629405
67831566,果之满满鲜榨果汁吧,121.528755,31.212034999999997,40.0,10.0,饮品,food,3517993.0,美食,63.0,1.415415067090234
79586697,吼爽·鳗豚蛙麻辣火锅,121.473339,31.234702000000002,45.0,10.0,火锅,food,79586697.0,美食,347.0,2.05564869231602
17889719,盱眙倪氏龙虾,121.51602,31.3036,40.0,10.0,海鲜,food,17823614.0,美食,297.0,5.957315691348743
22218494,ZOO COFFEE,121.47823999999999,31.27102,35.0,10.0,咖啡厅,food,13818371.0,美食,952.0,2.1480569725720593
21864170,美国奶牛餐厅,121.51476100000001,31.226888,30.0,10.0,快餐简餐,food,21864170.0,美食,16.0,2.4529301546150726
77937600,育中小吃店,121.2803753817645,31.329769006779827,0.0,10.0,小吃,food,77937600.0,美食,0.0,2.4761745254478438
56614410,老北京热气涮羊肉,121.42913999999999,31.2564,35.0,10.0,涮羊肉,food,56614410.0,美食,15.0,6.236059558118246
67458053,卤三熟食,121.35533899999999,31.346299,35.0,10.0,熟食,food,67458053.0,美食,22.0,2.0371649524399538
69771531,哈根达斯,121.48546999999999,31.399608,35.0,10.0,冰淇淋,food,69771531.0,美食,124.0,5.7443677778786375
14716515,CoCo都可茶饮,121.43127199999999,31.350286999999998,35.0,10.0,饮品,food,2444533.0,美食,39.0,6.03972430064161
80238869,榴莲酥,121.48669,31.346390000000003,0.0,10.0,面包甜点,food,80238869.0,美食,0.0,2.4357439843241373
6439088,正宗重庆麻辣烫,121.16539099999999,30.895658,35.0,10.0,麻辣烫,food,6439088.0,美食,10.0,3.781222368872795
83478629,北上海外卖窗口,121.437501356337,31.292384000000002,30.0,10.0,快餐简餐,food,83478629.0,美食,1.0,1.8018218405584385
45333755,潮香牛宴潮汕鲜牛肉火锅,121.43713000000001,31.183000000000003,45.0,10.0,火锅,food,45333755.0,美食,2829.0,5.268265773521627
56829714,蒙其烤羊腿,121.1658,30.892148,35.0,10.0,烧烤,food,56829714.0,美食,10.0,2.4623358978673813
23506454,金色逸站,121.803302,31.149642,35.0,10.0,咖啡厅,food,23506454.0,美食,17.0,3.781433983290871
80380232,狼牙土豆,121.33411000000001,30.7544,30.0,10.0,小吃,food,80380232.0,美食,0.0,2.4765591340879665
74645130,厂前食堂,121.45659236013746,31.404177350391564,35.0,10.0,快餐简餐,food,74645130.0,美食,3.0,3.881194984692919
68959585,麦金地,121.36983970726216,31.28191044926361,0.0,10.0,快餐简餐,food,68959585.0,美食,0.0,0.4449024964651509
68322959,河南拉面,121.59501999999999,31.024565000000003,30.0,10.0,小吃快餐,food,68322959.0,美食,1.0,4.80223977920151
69359467,gather咖啡馆,121.488859,31.267091999999998,30.0,10.0,咖啡厅,food,69359467.0,美食,2.0,6.173086349908794
58671607,Zoo coffee,121.50823000000001,31.33072,35.0,10.0,咖啡厅,food,58671607.0,美食,175.0,5.182062956154021
16655462,养生粥,121.593392,31.326915000000003,35.0,10.0,粥店,food,16655462.0,美食,3.0,4.640072604372082
5173807,上海绿地万豪酒店城市节奏餐厅,121.47288,31.19165,35.0,10.0,自助餐,food,5173807.0,美食,2476.0,12.26348958429758
6230226,老盛兴汤包馆,121.48866899999999,31.213315,30.0,10.0,快餐简餐,food,3281110.0,美食,141.0,3.0058922714205414
19282611,秦味轩,121.274199,31.166601,35.0,10.0,西北菜,food,19282611.0,美食,2.0,1.5555246600144983
65607006,捉虾,121.51116699999999,31.298386999999998,40.0,10.0,海鲜,food,65607006.0,美食,960.0,2.5639023424558984
90098858,台湾饭团,121.529968,31.279383000000003,40.0,10.0,快餐简餐,food,90098858.0,美食,21.0,1.9544074998945513
79415317,茶之妖妖,121.41124992783787,31.272640220633694,40.0,10.0,饮品,food,79415317.0,美食,72.0,4.356826720856143
48126259,山东快餐,121.410744,31.044459999999997,35.0,10.0,快餐简餐,food,48126259.0,美食,1.0,0.8667341587330807
69139928,湖州喜来登大酒店采悦轩中餐厅,121.437618,31.183339,35.0,10.0,粤菜馆,food,69139928.0,美食,1.0,4.365483168451973
80532343,小阿弟菜饭,121.458229,31.196766999999998,45.0,10.0,快餐简餐,food,80532343.0,美食,105.0,1.7055557734075384
16486062,榕鑫象山海鲜酒楼,121.241231,31.370233000000002,40.0,10.0,海鲜,food,16486062.0,美食,67.0,8.899084561661738
50295618,维多利亚大酒店,121.46189,30.936759999999996,30.0,10.0,湘菜,food,50295618.0,美食,0.0,3.1987488105877273
40637227,老北京脆皮烤鸭,121.30909199999999,31.293810999999998,30.0,10.0,北京菜,food,40637227.0,美食,17.0,7.709716158335151
50258548,鱼非鱼,121.499264,31.236595,40.0,10.0,烤鱼,food,16004420.0,美食,6692.0,2.6865334742458344
56571021,王军早点,121.426116,31.015565000000002,0.0,10.0,小吃,food,56571021.0,美食,0.0,1.4140865584488245
3551833,尚一汤,121.52471000000001,31.22747,40.0,10.0,粤菜馆,food,2312755.0,美食,5110.0,3.3837308882868062
69144557,橘色火锅,121.49927,31.23685,45.0,10.0,火锅,food,5245120.0,美食,764.0,7.270188116010776
2440543,肯德基,121.384732,31.112541999999998,35.0,10.0,快餐简餐,food,505410.0,美食,171.0,5.557742832176379
