shopId,shopName,shopGlng,shopGlat,shopPower,shopType,mainCategoryName,categoryURLName,shopGroupId,categoryName,comNum
19131987,成科玛吉斯服务中心,121.73224,31.21393,35,65,配件/车饰,car,19131987,爱车,3
19135843,明越汽保,121.726856,31.039292,0,65,爱车,car,19135843,爱车,0
19145716,UNITE汽车美容中心,121.53004,31.26185,35,65,汽车美容,car,19145716,爱车,5
19154758,上海辰朝精品二手车行,121.3257712,31.23810096,35,65,4S店/汽车销售,car,19154758,爱车,2
19168917,上海小货车出租,121.396757,31.213938,35,65,汽车租赁,car,19168917,爱车,0
19186909,上海许氏国际贸易有限公司,121.44532,31.220729,35,65,配件/车饰,car,19186909,爱车,1
19213114,红枫润滑油授权养护店,121.245616,31.012901,0,65,维修保养,car,19213114,NULL,0
19266478,澳声汽车音响,121.44194,31.080233,35,65,配件/车饰,car,19266478,爱车,7
19267207,车享家汽车养护中心,121.4521415,31.26558797,50,65,维修保养,car,10016703,爱车,275
19285747,腾丽汽车内饰翻新真皮座套,121.26511,31.324967,35,65,汽车美容,car,19285747,爱车,1
19290861,华帆旗申汽车销售有限公司,121.577988,31.29715684,40,65,比亚迪,car,19290861,爱车,22
19300279,广汽本田,121.51937,31.31609,30,65,爱车,car,19300279,爱车,30
19338836,宝信行宝马4S店,121.39848,31.27823,35,65,其他品牌,car,19338836,爱车,41
19347515,车享家汽车养护中心,121.534587,31.149368,45,65,维修保养,car,10016703,爱车,152
19347871,汽车美容,121.5924,31.25521,0,65,汽车美容,car,19347871,爱车,0
19348358,蒋记车行,121.430686,31.14871,30,65,维修保养,car,19348358,爱车,1
19354210,国盛中心停车场,121.39327,31.22482,35,65,停车场,car,19354210,爱车,16
19354514,便民修车摊,121.42554,31.14109,35,65,维修保养,car,19354514,爱车,2
19439343,雅迪电动车,121.41133,31.30844,35,65,爱车,car,19439343,爱车,1
19474573,车艺素汽车美容,121.52267,31.21291,30,65,汽车美容,car,19474573,爱车,2
19475550,星车轩一站式汽车服务会所,121.30174,31.27204,35,65,维修保养,car,19475550,爱车,15
19488758,萌萌家的车,121.27866,31.26255,35,65,维修保养,car,19488758,爱车,2
19584087,徐泾东停车场,121.277677,31.27366,35,65,停车场,car,19584087,爱车,7
19592514,俊爽汽车养护,121.28028,31.16939,30,65,洗车,car,19592514,爱车,2
19595348,外滩源停车场,121.488189,31.240299,30,65,停车场,car,19595348,爱车,6
19658572,车水马龙3M汽车贴膜隐形车衣,121.44769982602598,31.324389184837557,45,65,汽车美容,car,4525956,爱车,56
19674544,昌盛洗车,121.36777,31.17428,35,65,洗车,car,19674544,爱车,1
19674725,中区广场停车场,121.47057,31.22955,30,65,停车场,car,19674725,爱车,3
19685654,城市车保,121.40124,31.12401,35,65,汽车美容,car,19685654,爱车,18
19688381,傲途汽车销售服务有限公司,121.38538,31.09631,20,65,维修保养,car,19688381,爱车,6
19694203,隆梦汽车美容,121.43641,31.21833,35,65,汽车美容,car,19694203,爱车,3
1971901,法拉利玛莎拉蒂汽车销售展厅,121.46906,31.23073,40,65,爱车,car,1881151,爱车,77
19831534,中山万博国际中心停车场,121.42228,31.19698,35,65,停车场,car,19831534,爱车,6
20248400,轩车坊汽车美容装潢,121.615468,31.202045,30,65,汽车美容,car,20248400,爱车,9
2037598,上海申银4S店-技术中心站,121.424028,31.243645,30,65,大众,car,2037598,爱车,105
20657832,森兰商都停车场,121.590935,31.311605,35,65,停车场,car,20657832,爱车,13
20662508,上海捷之洁汽车养护中心,121.511348,31.08478,30,65,维修保养,car,20662508,爱车,4
20670531,享驰汽车租赁,121.44463,31.32762,30,65,汽车租赁,car,20670531,爱车,0
20686356,U.MA优玛隔热膜防爆膜,121.452171,31.265461,35,65,汽车美容,car,20686356,爱车,0
20687667,脱胎换毂,121.34564,31.14118,35,65,配件/车饰,car,20687667,爱车,5
20714481,易贴客,121.338863,31.152801,35,65,维修保养,car,20714481,爱车,2
2072416,新焦点汽车服务,121.384286,31.176152,35,65,维修保养,car,2072416,爱车,106
20725402,MCAS,121.29503,31.19481,35,65,维修保养,car,20725402,爱车,3
20731802,魅途导航,121.345665,31.1413,35,65,配件/车饰,car,20731802,爱车,1
20802530,东方医院南院停车场,121.513301,31.148819,30,65,停车场,car,20802530,爱车,12
20802545,大场镇卫生服务中心停车场,121.41591,31.286635,35,65,停车场,car,20802545,爱车,2
20802565,百安居车库,121.468612,31.318704,30,65,停车场,car,20802565,爱车,0
20802594,外滩华尔道夫酒店停车库,121.49122,31.23386,35,65,停车场,car,20802594,爱车,7
20802610,陆家嘴中心绿地东门停车场,121.50735,31.23868,35,65,停车场,car,20802610,爱车,4
20802613,国家开发银行大厦停车场,121.51032,31.23657,30,65,停车场,car,20802613,爱车,1
20802623,上海银行大厦停车场,121.50434,31.23967,35,65,停车场,car,20802623,爱车,2
20802625,滨江公园南滨江停车库,121.49992,31.24197,40,65,停车场,car,20802625,爱车,20
20802642,东旅大厦停车场,121.51924,31.21541,30,65,停车场,car,20802642,爱车,1
20802643,左岸88停车场,121.52197,31.21633,35,65,停车场,car,20802643,爱车,1
20802645,莫泰168酒店停车场,121.51846,31.21709,35,65,停车场,car,20802645,爱车,1
20802646,浦东大酒店停车场,121.51858,31.21538,30,65,停车场,car,20802646,爱车,1
20802660,由由世纪广场停车场,121.53471,31.21749,30,65,停车场,car,20802660,爱车,0
20802668,嘉里城办公楼停车场,121.56454,31.21336,35,65,停车场,car,20802668,爱车,7
20802673,金牛大厦停车库,121.53321,31.21477,30,65,停车场,car,20802673,爱车,1
20802676,浦东图书馆停车场,121.54041,31.19259,35,65,停车场,car,20802676,爱车,49
20802682,由由都市型工业园区停车场,121.53172,31.18722,0,65,停车场,car,20802682,爱车,0
20802686,维也纳酒店世博园店停车场,121.4985,31.16255,30,65,停车场,car,20802686,爱车,0
20802703,德州路213号停车场,121.49662,31.1678,30,65,停车场,car,20802703,爱车,0
20802708,绿洲娱乐总汇停车场,121.51812,31.18555,30,65,停车场,car,20802708,爱车,0
20802730,金桥国际茶城停车场,121.6068,31.26569,30,65,停车场,car,20802730,爱车,0
20802736,富豪金丰酒店停车场,121.61121,31.25471,0,65,停车场,car,20802736,爱车,0
20802738,百舸综合楼停车场停车场,121.58399,31.24899,0,65,停车场,car,20802738,爱车,0
20802748,金门广场停车场,121.61937,31.25578,30,65,停车场,car,20802748,爱车,1
20802759,新紫茂商业中心停车场,121.60905,31.27951,30,65,停车场,car,20802759,爱车,4
20802760,吉华商务宾馆停车场,121.60337,31.25626,30,65,停车场,car,20802760,爱车,0
20802764,之江大厦停车场,121.5979,31.25086,30,65,停车场,car,20802764,爱车,1
20802768,一百杉杉大厦停车场,121.52908,31.22198,35,65,停车场,car,20802768,爱车,3
20802778,光大大厦停车场,121.51961,31.23112,30,65,停车场,car,20802778,爱车,0
20802780,新雅酒店停车场,121.53215,31.23535,30,65,停车场,car,20802780,爱车,0
20802792,东方艺术中心停车库,121.540732,31.222302,35,65,停车场,car,20802792,爱车,11
20802797,林顿商务酒店停车场,121.52843,31.24054,0,65,停车场,car,20802797,爱车,0
20802830,汉庭连锁酒店（新国际博览中心店）停车场,121.55759,31.23203,30,65,停车场,car,20802830,爱车,0
20802844,康兰尼·宾悦酒店停车场,121.53262,31.22251,0,65,停车场,car,20802844,爱车,0
20802851,中海金鹤信息科技园停车场,121.58566,31.18492,30,65,停车场,car,20802851,爱车,0
20802858,天腾服饰有限公司停车场,121.61198,31.20059,30,65,停车场,car,20802858,爱车,0
20802875,世博东湖公寓酒店停车场,121.50501,31.19737,30,65,停车场,car,20802875,爱车,0
20802881,东视大厦停车场,121.511033,31.194199,30,65,停车场,car,20802881,爱车,0
20802884,东海证券大厦停车场,121.52072,31.19928,30,65,停车场,car,20802884,爱车,0
20802898,聚安大厦停车场,121.44341,31.22195,35,65,停车场,car,20802898,爱车,2
20802905,静安体育馆停车场,121.4515,31.22793,35,65,停车场,car,20802905,爱车,8
20802917,上海机场城市航站楼停车库,121.44717,31.22383,35,65,停车场,car,20802917,爱车,6
20802919,安乐坊停车场,121.45654,31.22762,30,65,停车场,car,20802919,爱车,2
20802938,上海话剧艺术中心停车场,121.44147,31.21363,35,65,停车场,car,20802938,爱车,9
20802944,锦江都城达华酒店停车场,121.43234,31.21356,30,65,停车场,car,20802944,爱车,0
20802949,英达方商务中心停车场,121.4307,31.21029,0,65,停车场,car,20802949,爱车,0
20802956,联恒商业大厦停车场,121.43845,31.21879,20,65,停车场,car,20802956,爱车,1
20802960,华景大厦停车场,121.43914,31.21625,35,65,停车场,car,20802960,爱车,3
20802970,中国福利会儿童艺术剧院停车场,121.44033,31.21644,35,65,停车场,car,20802970,爱车,5
20802971,美丽园大酒店停车场,121.438223,31.218074,30,65,停车场,car,20802971,爱车,0
