shopId,shopName,shopGlng,shopGlat,shopPower,shopType,mainCategoryName,categoryURLName,shopGroupId,categoryName,comNum
10349635,韩食美香,121.489511,31.173376,35,10,韩国料理,food,10349635,美食,222
10349773,蒋记农家庄,121.153274,31.298769,35,10,创意菜,food,10349773,美食,429
10350438,成都苗苗鱼,121.398287,31.088062,40,10,鱼火锅,food,10350438,美食,294
10351763,小龙烧烤,121.496079,31.261274,30,10,烧烤,food,10351763,美食,12
10351979,精品牛肉面,121.39651,31.232679,30,10,小吃快餐,food,10351979,美食,32
10352069,金陵蟹黄小笼汤包,121.547833,31.073434,30,10,包子,food,10352069,美食,10
10644779,峨嵋路葱油饼,121.490295,31.250929,0,10,快餐简餐,food,10644779,美食,19
10645667,禾丰米粉,121.487341,31.282173,30,10,米粉,food,583594,美食,3
10645942,广州湾烤海鲜,121.517673,31.185881,35,10,海鲜,food,10645942,美食,25
10646424,黄记桂林米粉店,121.50915,31.2525,35,10,米粉,food,503070,NULL,23
10646849,La Vite意大利餐厅酒馆,121.446224,31.212259,35,10,意大利菜,food,69675620,美食,193
10646932,俏江南,121.416275,31.218614,40,10,川菜/家常菜,food,500884,美食,5586
10647380,新疆喀什维吾尔烤肉店,121.4924058,31.22372299,30,10,烧烤,food,10647380,美食,5
10647453,一品黄鱼面,121.447355,31.325222,30,10,本帮菜,food,10647453,NULL,78
10647549,杨行镇烧烤,121.440673999986,31.3792359999985,35,10,烧烤,food,10647549,美食,4
10647608,1515牛排馆·酒吧,121.450641,31.22306,40,10,牛排,food,10647608,美食,1540
10649006,COVA,121.473618,31.223408,35,10,西式甜点,food,4514690,美食,1646
10649094,阮记酒楼,121.812949,31.093806,35,10,本帮江浙菜,food,10649094,美食,14
10649780,老亲亭,121.412716,31.234057,35,10,小吃,food,10649780,美食,1321
10652804,北京老前门烤鸭,121.518171,31.185415,35,10,北京菜,food,4532784,美食,25
10653151,李记武汉热干面,121.346637,30.73201878,35,10,小吃快餐,food,10653151,美食,5
10653683,哈根达斯,121.498922,31.260866,40,10,冰淇淋,food,501168,美食,236
10653949,重庆鸡公煲烤鱼,121.58246,31.266293,35,10,烤鱼,food,10653949,美食,11
10654381,精品牛肉面,121.467579,31.20434,30,10,清真菜,food,10654381,美食,45
10654959,小南国烧烤,121.476733,31.232168,40,10,日式烧烤/铁板烧,food,501052,美食,6856
10655994,1点点,121.48471,31.25293,35,10,饮品,food,5542049,美食,526
10656895,我家酸菜鱼,121.281413,31.116532,35,10,川菜,food,10656895,美食,44
10658495,鹿港小镇,121.484599,31.237196,40,10,台湾菜,food,500387,美食,3319
10658809,円乐日本料理,121.460841,31.221118,40,10,日本料理,food,10658809,美食,364
10659007,爱尚麻辣烫,121.48472,31.26482,30,10,麻辣烫,food,10659007,美食,90
10659904,游子老鸭粉丝汤,121.325732,31.254604,35,10,小吃,food,10659904,美食,6
10660404,外婆人家,121.4786,31.268494,30,10,本帮菜,food,10660404,美食,80
10660523,莉莲蛋挞,121.483749,30.916024,35,10,西式甜点,food,3713437,美食,103
10660826,江南小菜,121.238909,31.003439,35,10,本帮菜,food,3159055,美食,142
10661240,一品川坊,121.482583,31.212687,30,10,川菜/家常菜,food,10661240,美食,5
10662054,快乐柠檬,121.49537,31.212618,30,10,饮品,food,1917097,美食,96
10662351,老蟹沪味干挑面,121.489344,31.202185,40,10,小吃快餐,food,10662351,美食,3345
10664091,新新典范,121.475927,31.402617,35,10,快餐简餐,food,10664091,美食,2
10664926,绝味鸭脖,121.234415,31.058549,30,10,熟食,food,2562220,美食,43
10665075,食之秘,121.53532,31.18705,40,10,饮品,food,2050756,美食,1026
10665331,星巴克,121.59089,31.204878,35,10,星巴克,food,1889797,美食,65
10665396,幸福食谱精选韩国料理,121.507737,31.266481,45,10,韩国料理,food,10665396,美食,3168
10665937,绝味鸭脖,121.588668,31.269628,40,10,熟食,food,2562220,美食,138
10666017,KABB西餐酒吧,121.4577548,31.21608,45,10,西餐,food,500322,美食,1869
10667371,扎啤工坊TapHouse,121.45807,31.21124,35,10,西餐,food,18813077,美食,201
10667792,大唐面馆,121.53443,31.324915,35,10,快餐简餐,food,10667792,美食,104
10667841,捞烫工房,121.21744628906,31.032671169705,35,10,麻辣烫,food,5155222,美食,3
10668630,四川香天下火锅,121.53341,31.24184,45,10,火锅,food,5859419,美食,9310
10675679,养生粥,121.39358,31.18038,35,10,粥店,food,5323997,美食,28
11546853,豪大大鸡排,121.18251,31.20009,35,10,快餐简餐,food,2849602,美食,3
11546966,久光freshmart鲜品馆,121.40707,31.20583,45,10,其他,food,1962697,美食,623
